date,temperature_2m_d,max_temperature_2m_d,min_temperature_2m_d,dewpoint_temperature_2m_d,humidity_d,surface_pressure_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d
2015-09-09,291.4030004443455,299.693337127999,283.8233606998148,285.0460069528021,69.51419146754628,100215.51505171828,-1.6763806343078613e-06,-2.0841792169656332,-1.082997385548195
2015-09-10,288.7107017223912,293.15394872230496,285.34889557687706,284.45405764488294,76.3440369022641,100257.11479368356,7.425909267971113,-0.5536810588130331,3.34672046619444
2015-09-11,285.15398323923205,291.4276474297185,279.05630509839335,275.51692553422373,55.170053391439055,101290.4780030123,0.04296643934825781,1.5646125872290821,4.133220979137502
2015-09-12,284.60312386191197,294.60162889299676,275.1126559341844,275.1132579535439,57.04443223921607,101505.26695113437,4.190951585769653e-06,-0.8387687969076117,0.05747128814839846
2015-09-13,288.68812596560747,297.7777359426577,280.5509564899922,278.50844299240276,54.95815224598262,101420.40668895142,5.867332220077515e-06,0.17026035581074478,-2.6343232231871663
2015-09-14,290.6601362124738,299.6014172492333,282.2543445543431,279.15297675638277,51.267692783214365,101019.18011717123,0.0,-2.253587985273111,-2.920825780160199
2015-09-15,295.77546378417355,304.9051637866472,288.86544449351885,285.628189851802,53.46205684319204,100154.18734850141,0.01982574636220503,-1.5500442690210523,-4.115051891215091
2015-09-16,297.1908751214323,302.0019205338868,291.3219841254,290.56837864673184,67.66464865408513,99705.87501299217,2.0081644279334925,-1.7778694510259707,0.46500607767156915
2015-09-17,291.10236395935385,296.5475191045076,287.1374742743902,285.6962278451844,71.22429551948308,100088.47587437638,2.8059826843491864,-3.6178734535459247,4.098890240323255
2015-09-18,291.8840875690747,296.022888915856,288.66606992751116,287.57980841319295,76.6365708087372,100498.40139322991,0.6505637098378781,-2.9179672812165163,3.423940196791758
2015-09-19,292.62079578899676,296.16672627203826,290.0681676255726,288.7951406909471,78.93287594563701,100606.35905622657,10.296614496006386,-2.731884570942218,2.4096843119740115
2015-09-20,291.8486379138675,294.79069538890167,289.5209996345284,289.830149274077,88.30078685715947,100430.99211650675,14.62359657217286,-3.223355643035694,1.5730653314828484
2015-09-21,296.3551491655064,304.1783125224244,291.1354321541366,292.94799647087956,83.33838437455516,99959.30381957325,14.469649999679248,-1.9970447929927722,0.6316108441505186
2015-09-22,297.60387199570863,302.0244600844649,294.133650605098,294.2236326529971,82.53576060440876,99889.8570577448,13.151922793309966,-1.4788102841610633,1.3350625014872202
2015-09-23,296.177074440756,299.8902904575974,293.0631643695062,293.1654924597855,84.22221676418425,99734.8298550532,7.962060045379732,1.6044119942016541,1.0395058710453249
2015-09-24,291.314587729868,294.95271089837837,289.7542663264274,289.8168163912422,91.08518489229223,99946.53771850123,26.383546052264464,2.901814540314576,2.494791515629526
2015-09-25,291.33353426292615,295.02105516774816,289.20129346317924,287.73978162116276,80.65478206074496,100636.97226857138,0.2942583712505193,0.9473369781483467,4.050868219000188
2015-09-26,291.53202007357373,296.67067347435517,287.7729852092642,286.8501565263384,75.61339330279493,100791.16900163144,1.0054298147665148,-0.9983058122789342,3.378758248718119
2015-09-27,291.10425393034933,296.80388422177157,286.09620174311203,285.6368641276437,72.68124296624747,100757.6330637602,0.0036093966295642752,-0.3195175599449975,3.3014519460879397
2015-09-28,291.9088426202423,299.5801121697626,284.5070923969894,285.3001721780841,67.85351245541806,100462.94320822445,-8.381903171539307e-07,-1.529963093777977,-0.46900655154925963
2015-09-29,293.32270746015274,298.7023057887211,288.383580279816,286.89851063923567,68.18577893463353,100358.03167178304,0.08752166500767863,-2.5089954363908227,1.2738453456173389
2015-09-30,292.4908650024363,298.51806424299457,287.4819927076237,284.3404518168677,61.390982670052715,100660.80928372963,0.00284275541673553,-3.1838069812641314,3.0151511769102997
2015-10-01,294.69372872705304,302.72138975056976,288.02267241088566,287.80067365455704,65.53163391238407,100360.25535070639,2.3538229400060264,-3.6473111202465187,-1.1775196743841978
2015-10-02,293.2852135332178,298.145757988852,289.26412192997907,290.60994390079964,84.9492734620129,100305.15120136268,19.919311643160267,-0.12036732352770549,2.1706400726798325
2015-10-03,287.05593466969714,289.37886570187715,284.81188307257634,282.28699937070377,73.45003029930534,101220.53393474931,0.035961536805535335,-0.9881433169575693,5.077544151649851
2015-10-04,287.92591973096455,295.07519076576676,282.0741118215684,280.6679167466837,63.964920682820335,101222.73088867708,1.6763806343078613e-06,-2.659499631950702,1.7917800154954024
2015-10-05,293.26100000910617,300.500143779898,287.8826196567106,285.36115852107173,61.46987052409254,100707.74816670499,0.001564550006032776,-3.5108795982079215,-0.2541683836582716
2015-10-06,299.2652830180657,306.69945715849695,292.8744748527833,291.7262628034988,64.00427981026365,100121.67559703883,0.33516982041377663,-2.355005139819431,-1.6937597113834983
2015-10-07,297.19867836302586,301.76647896474094,294.2171266096648,293.9196098197587,82.64184122324788,99890.51274258322,42.64123587496124,-1.697313528651543,1.0101810250506635
2015-10-08,291.45378350959487,294.23626074779907,289.5691096648019,290.21440316186823,92.60102039400293,100048.60220863091,41.15699456700078,0.5137270397973888,3.5967328096471785
2015-10-09,288.2715563297468,289.9839772664361,286.7526723444018,286.54727037002385,89.739238243343,100525.38674612642,12.80092746393562,-3.1176631332953635,5.4850044965871465
2015-10-10,287.19780407166013,288.33981795950154,286.3091115256546,284.7895237555121,85.59535650808232,101219.62436175717,3.0101227872829237,-2.268211370541234,6.091171426515918
2015-10-11,287.56959505778445,289.19909421555207,286.31154473382844,285.23601434422943,86.0632152719243,101330.41284076731,0.9152873846194322,-1.0542812420742071,5.345474218567452
2015-10-12,288.49665497020106,293.5205024918163,284.2807811055774,284.57939120036224,79.46593805413194,101234.42686006817,0.3464453243027382,0.5810356349507066,2.729824375290623
2015-10-13,290.3023423255321,296.6055686430941,284.0448858971734,285.1240096631735,73.45111324579135,100771.88904342926,0.013408391659727228,-2.655676705930566,-1.718348399931301
2015-10-14,295.1331615906794,303.32579079406105,289.66613777053243,290.9699291127972,78.23003708575472,99756.58472272748,4.261661909704045,-2.4876194600503316,-2.7167340074460906
2015-10-15,295.88516770229336,299.78638055734217,291.9144028778446,290.61474115007263,73.85099997517605,99761.42228355889,21.494680619560743,0.6176932683649065,2.6018337645541423
2015-10-16,291.1903874926932,295.1240257022569,287.72211534101706,283.78519495568514,63.16191239495565,100993.70792701714,0.3479092865173398,-1.9910523494338372,4.811220498473581
2015-10-17,289.802416889417,292.97184648109936,287.1300849731031,281.658802049463,59.08145623043928,101555.71941840326,0.03869739263920571,-3.2378274737680552,4.659181937891291
2015-10-18,289.42963740255976,295.6873267737293,283.61688320510865,282.0626592145025,63.214047242979326,101392.38674867846,0.0,-3.6622185656610466,2.3643314469659447
2015-10-19,294.3807641455471,302.59966806655416,288.8048345379218,288.62010482785365,70.26244949949992,100249.04359516058,4.5774352140623975,-3.5447171732996607,-0.7670560326010595
2015-10-20,297.6039875970994,300.8254678726989,293.97732144372924,292.30699925321557,73.29902157894492,99733.21774983109,11.784719248529507,0.2923955491900326,1.3465698319749184
2015-10-21,294.2404765091536,299.73145500228856,289.06401329813104,288.6005981312997,71.16682552868053,100022.7967100452,2.273068809406106,-2.6061753915368255,3.126737841253801
2015-10-22,294.3797957240286,299.5035605741283,289.9396600996846,289.2324591795989,73.93430628683421,100247.36326941778,0.09338782566798731,-1.654651811904973,3.973122885917238
2015-10-23,294.5730008689851,300.3990361462397,289.5881471597094,287.94156336649826,68.12397054619876,100902.50052200878,1.119875431577645e-05,-3.383470529238911,3.7809831409674683
2015-10-24,293.5817527573883,299.0476399640499,288.5212883760947,287.0452200181624,67.43358866436624,101017.05306440055,0.2338087061677736,-5.077707025736735,3.0415316453673613
2015-10-25,291.9966342647575,294.7624294332889,289.4395921578804,289.011126829155,83.47088394683696,100619.51944401649,31.269847894805505,-4.484344648126822,0.271834029999955
2015-10-26,293.0887367695777,295.57103230847434,291.18092874634704,291.99707303854603,93.60250533213949,100528.31198750327,12.562817768936092,-2.757141472480922,0.7284451135591687
2015-10-27,296.3062492189803,302.1515830046151,291.5587348056644,292.66390518593573,81.55081276149414,100686.9003109316,0.4634549911312331,-2.22836883601436,1.9610406421436906
2015-10-28,297.12590969733895,302.26922980350054,291.52143234630825,292.1267034742819,74.7922418270547,100755.0086214976,0.00438544594002335,-3.0804256937484973,1.1810593146088628
2015-10-29,298.67446318860493,305.7392865900487,291.5802684434342,292.9043044613469,72.05277479501368,100407.17139799995,0.06730814468317574,-2.1387857960650685,-1.1771172872559363
2015-10-30,295.4221082373469,300.06725773338655,292.11311702022505,292.57439012205174,84.34621929514788,100321.2196079505,28.902531955961724,-0.5247121618090095,1.8523149623710862
2015-10-31,293.48277474299323,296.4720447882624,291.2520532827235,290.7285691127786,84.68764172339708,100694.99140773484,0.2346057406284634,-1.2345795114670968,4.053826734785612
2015-11-01,293.0125779221414,296.83071723598596,289.26851895345857,288.1784233015776,74.27662250886979,100819.94500579074,0.31226223484073296,-3.627719025051975,3.82070539422037
2015-11-02,292.3610645286713,295.47225927860507,288.9106126588051,287.9620336641456,75.87733501002444,100629.99597194794,2.6995680463057963,-3.2128143457283973,3.417563166613815
2015-11-03,293.61127074934296,296.12124106795784,291.3903305281183,291.24399444259257,86.5472862991498,100508.02976030283,8.603429714341244,-1.0381029795389758,2.9393592087239195
2015-11-04,292.8487940425365,294.38560395213295,291.1112697125755,291.7501913769522,93.45926079818905,100662.81238353401,41.1511226417472,-3.1124370465585107,3.4279747069919226
2015-11-05,291.74092203008735,295.00541824310903,289.44270278306243,288.69884669727617,83.27989043382595,100929.33401650754,4.371482318293445,-2.209836430553374,4.205120433925301
2015-11-06,292.4763211080775,297.50713605541443,287.28164854467116,286.9242591719704,72.71836938024788,101220.57451385897,0.0364642475092849,-2.4386785698594045,2.2209381187670854
2015-11-07,293.2659881341667,299.55321287855344,286.8960690952334,286.25509057654153,66.29682427873632,100903.39893143633,0.2500768021673278,-2.5877225621760345,0.6662765227265618
2015-11-08,295.46319727618106,301.75225642843714,288.88310267346515,289.1548289125516,69.41079609795446,100424.9359441817,0.05485329193383844,-1.2931690429443912,-0.5156761420102712
2015-11-09,297.98070089257834,304.69995692756595,291.09790708792553,293.3094943529665,76.35962109029612,100193.31248375968,2.2754597041242377,-2.3830930326077993,-2.5038451676046702
2015-11-10,298.6740655175734,302.1414313296236,295.73806646058944,295.68062849883654,84.03615168053717,100168.32967362614,57.10417549731261,-1.9679241612719087,-0.4914691515433341
2015-11-11,296.83182010196356,299.41351894109727,294.4217610271678,294.584093433155,87.6372674056952,100407.36935395253,31.225174083498896,-2.5317859038035326,0.9242249346182664
2015-11-12,298.63057811102885,303.72091937621633,295.3197369744009,295.70411230718133,84.68862150702749,99952.17082332622,17.049501685943866,-2.6669492586078016,-2.6482484899295327
2015-11-13,297.5187358444982,300.46859764230067,293.51653802514517,293.2501840724538,77.7586065421152,99889.76962474754,15.60339154334315,2.792190499435151,1.7004559936227903
2015-11-14,294.39103436547896,300.12167684653934,288.7650321176075,288.5488140923877,71.26785163050425,100467.45242434814,0.00034555375298121527,-1.4490640748626522,2.8881991380444956
2015-11-15,295.933626177079,301.61852514850705,290.60330680969054,289.46992797362185,68.35660078027892,100278.03410086416,0.04295860988304726,-3.82520221148009,0.4739387152458918
2015-11-16,295.86556001606436,298.68776318035276,293.4767193437125,292.0379326744417,79.3379872899445,99889.59922320444,14.619671375169458,-2.804669387912484,-1.205721472318253
2015-11-17,296.98382021246994,301.49971010113313,293.95986024870496,293.82961594419095,83.077803606383,99647.01354438881,6.7254774655380976,-1.0876850643796308,-0.12192223694662464
2015-11-18,298.0515803911273,303.3601833660018,293.9150638425123,293.85327314465286,79.09850953525081,99763.12010750135,0.6253373305911621,-1.1405600737377095,0.30196618556266236
2015-11-19,294.97353191435775,298.4411875328357,291.78566577320254,292.4746661063022,86.00519322381656,99582.1358976881,23.195376099515023,-0.5243405763412605,1.065868251012319
2015-11-20,290.7366420670856,294.8346375775052,286.34494206786,285.0531013943261,70.66002246542166,100503.88246031801,0.1452229681356262,1.9086748649344458,5.181144272940539
2015-11-21,291.896524685681,298.2891073528827,284.6051976878576,285.2444780321071,67.56413274092297,100537.33047032761,0.04979871291871442,-2.5514704903578087,-0.31362810135927865
2015-11-22,295.40493440002143,302.1775098758631,288.4953905823692,288.37257436911017,66.9412344604435,100350.38759038874,0.0014960468525631499,-2.172610879917923,1.3912256207767812
2015-11-23,296.21451128838265,301.56784772388625,291.53683531765074,289.314558449342,65.98243881847391,100145.82033314835,0.11719661702185047,-3.803817842283801,2.2642802720066473
2015-11-24,295.9050927363531,301.46657750804354,290.4035762173551,289.12811076565316,66.17535428013625,99875.84554408626,0.2905542049516037,-3.9617190963406173,2.593645986237945
2015-11-25,297.3401162304475,304.4312484559051,290.9066054127861,291.3024214742132,70.39987588192093,100012.5929094498,0.06408207647590038,-3.9185884710430696,1.6571193329209752
2015-11-26,297.7368397407692,300.93436232279817,295.11828944702467,294.03671583744455,80.39339530083012,100050.35723406781,18.296334341295843,-4.127129861059128,-0.5110757343706879
2015-11-27,297.0410921527616,298.7656594326443,295.3183077106269,295.1456332214938,89.26710880311708,99785.30527794996,40.86905286298402,-0.8043281959142493,-2.0113603236633733
2015-11-28,296.1890088610561,300.44251407415527,292.5913060054561,290.5611677156772,72.78473593304744,100310.1436893077,1.0355996203649684,0.2763605807359261,4.537058380314662
2015-11-29,294.78288583517025,300.1080483046153,288.8607252202194,286.2263501239741,60.9500581965065,100883.24284105503,-3.3527612686157227e-06,-1.679612189352551,3.2655297344984255
2015-11-30,294.4351095340167,299.753106577801,288.66035304188756,285.24615782839516,57.27501248423466,101010.57265481159,0.14030136019595493,-3.176133611759168,1.6344957472890913
2015-12-01,295.30571460129136,299.46973986919346,291.6698072668759,289.65020110317266,70.83483821324893,100602.58445940302,5.687400333862909,-2.6149700653307324,0.6955951196665089
2015-12-02,296.16612110703215,299.4451180118389,293.4580859071946,293.27973499809,84.38987376965456,100568.91319712532,2.1012244068989747,-3.0496955181397287,0.9197721740951882
2015-12-03,298.0174259231783,303.00265841510395,294.5079336341404,294.4312385930197,81.31775388912394,100330.80769983886,8.147924322992372,-2.2421737771536367,-0.3801829995069561
2015-12-04,299.2222745972078,304.20259144536,294.74778378708606,295.045655800369,79.54775733950734,100107.36382877921,6.671025089623581,-0.5970449949721844,1.0048229450583008
2015-12-05,298.0083663640455,302.018961771003,292.8549618776233,292.3775264175612,72.31901577505876,100340.9686207738,0.24330025182469056,-0.28683278401044676,2.9857952977689557
2015-12-06,296.40735757493223,301.26501588277074,290.9086893136832,289.6297811222818,67.35367153468715,100690.54924399198,0.10148884017267606,-1.3986442502546659,3.2485164030611973
2015-12-07,295.364357859659,301.2665670836361,287.83978046277423,286.4785516336396,59.37025178431682,100587.91218234018,8.381903171539307e-06,-2.1659918527581334,0.9717764075140334
2015-12-08,297.2508974609447,304.6608136612013,289.42467223048067,288.5957097497993,60.49888224358591,100177.30561296361,-4.190951585769653e-06,-1.936848080607118,-1.5326731532215612
2015-12-09,295.9910058134091,299.6335905840526,292.4303453815531,292.6975070812671,82.25705653065187,100102.7665662399,18.442233818439487,-1.4799766702885124,1.4705461991558468
2015-12-10,295.6417728085807,301.32776011764736,290.56891141926474,290.7943132562167,76.35185904827964,100352.11292698001,0.04969748447448334,0.2313118853347011,1.524168893231456
2015-12-11,297.900070263837,303.78232621452736,291.86757242350353,292.3671840534729,73.38317228770408,100189.39824122468,0.03163002201784068,-0.5437887404253189,-1.8138342921270245
2015-12-12,300.273720981602,305.8866109787416,294.9481705997903,295.4136335755028,75.56862158676375,99790.94111856511,1.2610274990893888,-1.504945455576239,-3.489546734165067
2015-12-13,297.9560085060321,302.26501690775694,294.20566879882375,293.9430517604587,79.30488784158209,99769.8011023434,36.397958579907694,-1.1528662053705883,-2.4312010852261228
2015-12-14,296.0954543062333,298.2100835416026,293.5835668268514,294.12141828360814,88.82740718766665,99736.38509565056,31.301814055571363,-2.5006586475932924,-1.2449259931943335
2015-12-15,297.26709523784115,302.82900630042167,292.91440001857774,292.7510411039966,77.88673780886914,100410.29355757593,1.2239940954136534,-1.0872651056901557,3.029605949870932
2015-12-16,298.98229353967537,304.0278061428752,293.6624610684733,292.3483857709197,67.97802614961935,100548.54417981046,0.015629426988120837,-4.257562895572232,-0.4273252792829912
2015-12-17,301.24630245927636,305.87588920124256,297.13879077972763,295.71313669415747,72.6000942140795,99780.3173588581,3.926038459192167,-1.8691685468855868,-4.036324533018847
2015-12-18,298.1742899360527,301.29802485674026,295.7318722468384,295.07826080385695,83.53798769842321,99829.06546269005,34.465263853623256,-0.3623766646441519,0.8800174072832463
2015-12-19,296.05244846551295,299.85794274192557,292.4095780681372,289.8184674480446,69.4343773508794,100606.17867851492,5.695711090970382,-1.9916031601919357,4.997266337417994
2015-12-20,296.8177823857824,301.8283404718281,291.983583333749,291.10136087681207,70.80457153467069,100660.99067761842,0.28809543941910065,-3.148596124212341,1.6130003316063857
2015-12-21,298.87907682725705,302.38128122881506,296.27849444412965,295.3211826071386,81.18594341296192,100173.770952506,11.13760074744366,-2.2874163163825543,-1.9317613584295599
2015-12-22,300.1626960884445,305.1874567457691,296.9025857808394,296.62984407781437,81.93785242568579,99828.03341946864,15.28837186137753,-1.2205359618408333,-3.5162532940013964
2015-12-23,298.1304434708166,301.48008919158696,295.8900812752507,295.30124403166286,84.68735152606375,99826.69404552659,30.117642494024615,-2.6139744453739717,-0.9258544099916365
2015-12-24,296.80005293441315,300.2299984526788,294.04894942408083,294.57813702342196,87.9015337901872,100357.54981054558,38.755781084826545,-1.407366635988874,3.2408772882220367
2015-12-25,297.859951701025,301.7368555496613,293.5853837057368,294.43489404225096,82.13315875271347,100616.96274179446,0.2475730604585331,-2.5514809191315466,1.2758596782796756
2015-12-26,298.88028445841115,303.1342402530295,294.5148293552443,294.4456238900423,77.54439733179835,100306.99135738992,0.3946495554028528,-2.0264463209002086,0.5282739626412128
2015-12-27,300.398704240163,304.5257721916969,296.39831016337973,296.44916067289347,79.69121324305567,99948.89800829274,5.810033344382295,-1.251358312869505,-0.42618125976136473
2015-12-28,300.4299105065179,303.37801745295155,297.4797388919495,297.3706513203373,83.85140765270019,99915.30335231741,5.024406851620603,-1.5689463958700864,-1.6753620606367365
2015-12-29,299.1395124696088,301.5730731499876,297.21987369920464,297.30183658961226,89.836474523134,99940.00235275168,23.503806976994866,-1.4508190092646605,-1.373819686272217
2015-12-30,300.4553722361879,304.37242774988295,297.4717725044744,297.2692392884731,83.66006849121511,99830.94897746595,2.2968038138512816,1.3822861856242685,0.4951749161846646
2015-12-31,299.8509056978089,303.5384102835115,296.3127127104377,296.4952312736152,82.64648716387218,99928.91763257633,0.45523435892297703,-0.7315878295075795,1.9152815981457258
